Time,X
"6-30",-0.017421
"6-30",-0.010872
"6-30",-0.001963
"6-30",0.011898
"6-30",0.020596
"6-30",0.011802
"6-30",0.004394
"6-30",-0.005847
"6-30",-0.00021
"6-30",-0.030622
"6-30",-0.024499
"6-30",-0.021515
"6-30",-0.016509
"6-30",-0.001603
"6-30",0.000414
"6-30",0.034944
"6-30",0.002677
"6-30",-0.00407
"6-30",0.001141
"6-30",-0.017613
"6-30",-0.046626
"6-30",-0.04255
"6-30",-0.041217
"6-30",-0.018063
"6-30",-0.052341
"6-30",-0.070944
"6-30",-0.038438
"6-30",-0.014299
"6-30",-0.028167
"6-30",-0.036451
"6-30",-0.030862
"6-30",-0.031216
"6-30",-0.025999
"6-30",0.015146
"6-30",-0.008777
"6-30",-0.012114
"6-30",0.001759
"6-30",-0.014804
"6-30",-0.023118
"6-30",-0.024853
"6-30",-0.009905
"6-30",-0.027854
"6-30",-0.030118
"6-30",-0.030166
"6-30",-0.040857
"6-30",-0.055847
"6-30",-0.046278
"6-30",-0.066598
"6-30",-0.070704
"6-30",-0.075675
"6-30",-0.070326
"6-30",-0.088678
"6-30",-0.158974
"6-30",-0.090118
"6-30",-0.04288
"6-30",-0.040737
"6-30",-0.04372
"6-30",-0.038114
"6-30",-0.048751
"6-30",-0.066376
"6-30",-0.029415
"6-30",-0.014023
"6-30",-0.022602
"6-30",-0.008873
"6-30",0.000522
"6-30",-0.024739
"6-30",-0.028239
"6-30",-0.023982
"6-30",0.018826
"6-30",0.003086
"6-30",-0.01852
"6-30",-0.011076
"6-30",-0.01879
"6-30",-0.074786
"6-30",-0.109574
"6-30",-0.061904
"6-30",-0.058374
"6-30",-0.028173
"6-30",-0.108218
"6-30",-0.070392
"6-30",-0.059365
"6-30",-0.07035
"6-30",-0.066418
"6-30",-0.091601
"6-30",-0.096608
"6-30",-0.073358
"6-30",-0.017301
"6-30",-0.01083
"6-30",-0.040299
"6-30",-0.031792
"6-30",-0.023634
"6-30",-0.026095
"6-30",-0.019012
"6-30",-0.02331
"6-30",-0.019774
"6-30",-0.034674
"6-30",-0.025669
"6-30",-0.001243
"6-30",-0.007654
"6-30",0.000774
"6-30",-0.004424
"6-30",-0.016497
"6-30",-0.022848
"6-30",-0.021293
"6-30",-0.005943
"6-30",-0.03507
"6-30",-0.054424
"6-30",0.01167
"6-30",0.01655
"6-30",0.014263
"6-30",-0.008164
"6-30",-0.015524
"6-30",-0.032681
"6-30",-0.028995
"6-30",-0.018574
"6-30",0.001285
"6-30",0.008782
"6-30",0.031318
"6-30",0.021131
"6-30",-0.011664
"6-30",-0.057221
"6-30",-0.025711
"6-30",-0.02316
"6-30",-0.024283
"6-30",0.017931
"6-30",0.035712
"6-30",0.048049
"6-30",-0.005097
"6-30",-0.041679
"6-30",-0.06173
"6-30",-0.046218
"6-30",-0.081978
"6-30",-0.078208
"6-30",-0.014371
"6-30",0.023664
"6-30",0.016082
"6-30",-0.028719
"6-30",-0.06203
"6-30",-0.053217
"6-30",-0.031198
"6-30",-0.00359
"6-30",0.011004
"6-30",0.003134
"6-30",0.026948
"6-30",0.010998
"6-30",0.000762
"6-30",-0.018448
"6-30",-0.022626
"6-30",-0.000192
"6-30",-0.028761
"6-30",-0.012715
"6-30",-0.01888
"6-30",-0.028827
"6-30",-0.02023
"6-30",-0.031984
"6-30",-0.070044
"6-30",-0.074522
"6-30",-0.072793
"6-30",-0.084193
"6-30",-0.083989
"6-30",-0.02813
"6-30",0.029187
"6-30",-0.000492
"6-30",-0.008873
"6-30",-0.048925
"6-30",-0.041824
"6-30",-0.027932
"6-30",0.022602
"6-30",0.058422
"6-30",0.070752
"6-30",0.055588
"6-30",0.064593
"6-30",0.047538
"6-30",0.008878
"6-30",0.000222
"6-30",0.039146
"6-30",0.032092
"6-30",0.030466
"6-30",0.048013
"6-30",0.045563
"6-30",0.024072
"6-30",-0.039524
"6-30",-0.03872
"6-30",-0.049946
"6-30",-0.026426
"6-30",-0.06221
"6-30",-0.016665
"6-30",0.052167
"6-30",0.034344
"6-30",0.006651
"6-30",-0.011562
"6-30",-0.05383
"6-30",0.002503
"6-30",0.068627
"6-30",0.069293
"6-30",0.079901
"6-30",0.044933
"6-30",0.052197
"6-30",0.030952
"6-30",0.026486
"6-30",0.03995
"6-30",0.041643
"6-30",0.080027
"6-30",0.062246
"6-30",0.066052
"6-30",0.046446
"6-30",0.044633
"6-30",0.045353
"6-30",0.067168
"6-30",0.074942
"6-30",0.125176
"6-30",0.083623
"6-30",0.076161
"6-30",0.065463
"6-30",0.060295
"6-30",0.04776
"6-30",0.054862
"6-30",0.055198
"6-30",0.077446
"6-30",0.090604
"6-30",0.113458
"6-30",0.107599
"6-30",0.091529
"6-30",0.056081
"6-30",0.043636
"6-30",0.063783
"6-30",0.061525
"6-30",0.060427
"6-30",0.107623
"6-30",0.126407
"6-30",0.092111
"6-30",0.088137
"6-30",0.051476
"6-30",0.044105
"6-30",0.024535
"6-30",0.01948
"6-30",0.040821
"6-30",0.044249
"6-30",0.023892
"6-30",-0.002317
"6-30",0.013693
"6-30",0.042994
"6-30",0.037321
"6-30",0.044645
"6-30",0.035016
"6-30",0.053325
"6-30",0.069347
"6-30",0.033407
"6-30",0.052431
"6-30",0.028605
"6-30",0.029889
"6-30",0.050414
"6-30",0.048547
"6-30",0.049345
"6-30",0.033809
"6-30",0.052215
"6-30",0.053884
"6-30",0.024276
"6-30",0.011718
"6-30",0.013969
"6-30",0.003536
"6-30",0.040052
"6-30",0.040935
"6-30",0.052785
"6-30",0.04372
"6-30",-0.037231
"6-30",-0.01068
"6-30",-0.005223
"6-30",0.029121
"6-30",0.006885
"6-30",0.021071
"6-30",0.012816
"6-30",0.006183
"6-30",0.055252
"6-30",0.06589
"6-30",0.051146
"6-30",0.046176
"6-30",0.017961
"6-30",0.01233
"6-30",0.032747
"6-30",0.052371
"6-30",0.075471
"6-30",0.079661
"6-30",0.037585
"6-30",0.029901
"6-30",-0.006597
"6-30",-0.04321
"6-30",-0.044375
"6-30",-0.040863
"6-30",-0.020849
"6-30",-0.021977
"6-30",-0.047689
"6-30",-0.03576
"6-30",-0.0535
"6-30",-0.006027
"6-30",-0.032627
"6-30",-0.029907
"6-30",-0.017757
"6-30",-0.009749
"6-30",0.059256
"6-30",0.058338
"6-30",0.016358
"6-30",0.024601
"6-30",-0.018544
"6-30",-0.013399
"6-30",0.002947
"6-30",0.017211
"6-30",0.027668
"6-30",0.009239
"6-30",0.024348
"6-30",0.020669
"6-30",-0.014834
"6-30",-0.007072
"6-30",0.016148
"6-30",0.024853
"6-30",0.032867
"6-30",0.031282
"6-30",0.036054
"6-30",-0.035538
"6-30",-0.053566
"6-30",-0.016833
"6-30",-0.017085
"6-30",-0.007828
"6-30",0.007318
"6-30",0.017703
"6-30",0.017955
"6-30",0.030309
"6-30",0.01526
"6-30",0.010703
"6-30",-0.037657
"6-30",-0.035802
"6-30",-0.042394
"6-30",-0.010752
"6-30",0.031678
"6-30",0.041541
"6-30",0.062444
"6-30",-0.002719
"6-30",-0.035664
"6-30",-0.032855
"6-30",-0.039542
"6-30",-0.04285
"6-30",-0.018123
"6-30",-0.017319
"6-30",-0.013981
"6-30",-0.050702
"6-30",-0.089374
"6-30",-0.058842
"6-30",-0.015068
"6-30",-0.018652
"6-30",-0.035202
"6-30",-0.027344
"6-30",-0.032495
"6-30",-0.024937
"6-30",0.019858
"6-30",-0.00293
"6-30",-0.007768
"6-30",-0.010848
"6-30",-0.034758
"6-30",-0.045167
"6-30",-0.031048
"6-30",-0.011748
"6-30",-0.013627
"6-30",-0.014876
"6-30",-0.01547
"6-30",-0.045089
"6-30",-0.060325
"6-30",-0.055877
"6-30",-0.070866
"6-30",-0.062564
"6-30",-0.062426
"6-30",-0.06158
"6-30",-0.068825
"6-30",-0.137597
"6-30",-0.079481
"6-30",-0.03869
"6-30",-0.037976
"6-30",-0.042652
"6-30",-0.038294
"6-30",-0.053662
"6-30",-0.082795
"6-30",-0.040359
"6-30",-0.009107
"6-30",-0.019366
"6-30",0.003482
"6-30",0.010127
"6-30",-0.026101
"6-30",-0.043402
"6-30",-0.041535
"6-30",0.002131
"6-30",-0.016022
"6-30",-0.029781
"6-30",-0.016503
"6-30",-0.018778
"6-30",-0.074576
"6-30",-0.106014
"6-30",-0.059407
"6-30",-0.061538
"6-30",-0.034536
"6-30",-0.108998
"6-30",-0.090581
"6-30",-0.092033
"6-30",-0.057888
"6-30",-0.056009
"6-30",-0.080081
"6-30",-0.08163
"6-30",-0.066946
"6-30",-0.023814
"6-30",-0.013231
"6-30",-0.038696
"6-30",-0.022145
"6-30",-0.025387
"6-30",-0.022956
"6-30",-0.032867
"6-30",-0.027128
"6-30",-0.011946
"6-30",-0.021035
"6-30",-0.019018
"6-30",0.009005
"6-30",-0.014221
"6-30",-0.017841
"6-30",-0.021617
"6-30",-0.019348
"6-30",-0.009587
"6-30",-0.003644
"6-30",0.013927
"6-30",-0.040371
"6-30",-0.066496
"6-30",-0.001741
"6-30",0.004808
"6-30",0.008392
"6-30",-0.004839
"6-30",-0.004761
"6-30",-0.036127
"6-30",-0.036613
"6-30",-0.024871
"6-30",-0.009209
"6-30",0.005337
"6-30",0.029235
"6-30",0.020657
"6-30",-0.01194
"6-30",-0.048721
"6-30",-0.016208
"6-30",-0.010043
"6-30",-0.016839
"6-30",0.011136
"6-30",0.036006
"6-30",0.046806
"6-30",-0.00075
"6-30",-0.029373
"6-30",-0.042412
"6-30",-0.045047
"6-30",-0.07424
"6-30",-0.10087
"6-30",-0.037825
"6-30",0.018513
"6-30",0.032561
"6-30",-0.006351
"6-30",-0.040821
"6-30",-0.054712
"6-30",-0.049243
"6-30",-0.033575
"6-30",-0.014924
"6-30",-0.002804
"6-30",0.028088
"6-30",0.021083
"6-30",0.001375
"6-30",-0.018075
"6-30",-0.023904
"6-30",-0.006057
"6-30",-0.035928
"6-30",-0.011754
"6-30",-0.013627
"6-30",-0.032471
"6-30",-0.022824
"6-30",-0.030886
"6-30",-0.06915
"6-30",-0.072331
"6-30",-0.06574
"6-30",-0.074973
"6-30",-0.080579
"6-30",-0.028689
"6-30",0.031606
"6-30",-0.010475
"6-30",-0.018898
"6-30",-0.05153
"6-30",-0.057516
"6-30",-0.022271
"6-30",0.02394
"6-30",0.076173
"6-30",0.080063
"6-30",0.072271
"6-30",0.060583
"6-30",0.032411
"6-30",-0.016689
"6-30",-0.032675
"6-30",0.019228
"6-30",0.03552
"6-30",0.048175
"6-30",0.072127
"6-30",0.061423
"6-30",0.004748
"6-30",-0.07343
"6-30",-0.07813
"6-30",-0.064293
"6-30",-0.023388
"6-30",-0.044057
"6-30",-0.018904
"6-30",0.032825
"6-30",0.012
"6-30",-0.016917
"6-30",-0.018418
"6-30",-0.04572
"6-30",0.02268
"6-30",0.079889
"6-30",0.068525
"6-30",0.07813
"6-30",0.046494
"6-30",0.072613
"6-30",0.057455
"6-30",0.046428
"6-30",0.036012
"6-30",0.03055
"6-30",0.058062
"6-30",0.05099
"6-30",0.073568
"6-30",0.062726
"6-30",0.056471
"6-30",0.040665
"6-30",0.0398
"6-30",0.048505
"6-30",0.107239
"6-30",0.092231
"6-30",0.086246
"6-30",0.087297
"6-30",0.062384
"6-30",0.036817
"6-30",0.033647
"6-30",0.027176
"6-30",0.058668
"6-30",0.083113
"6-30",0.117954
"6-30",0.111171
"6-30",0.111201
"6-30",0.062588
"6-30",0.049837
"6-30",0.050318
"6-30",0.049279
"6-30",0.034518
"6-30",0.092802
"6-30",0.133382
"6-30",0.115193
"6-30",0.124996
"6-30",0.08893
"6-30",0.076761
"6-30",0.02765
"6-30",0.009479
"6-30",0.026738
"6-30",0.044699
"6-30",0.028052
"6-30",0.017967
"6-30",0.046674
"6-30",0.05931
"6-30",0.040179
"6-30",0.037225
"6-30",0.005517
"6-30",0.03597
"6-30",0.067757
"6-30",0.050048
"6-30",0.062918
"6-30",0.035376
"6-30",0.007408
"6-30",0.028148
"6-30",0.031126
"6-30",0.030928
"6-30",0.03543
"6-30",0.060619
"6-30",0.046326
"6-30",0.018267
"6-30",0.011532
"6-30",0.003866
"6-30",0.006051
"6-30",0.042027
"6-30",0.031744
"6-30",0.050492
"6-30",0.034476
"6-30",-0.023286
"6-30",0.003668
"6-30",0.007138
"6-30",0.036667
"6-30",0.0073
"6-30",0.017889
"6-30",0.01888
"6-30",0.026209
"6-30",0.07792
"6-30",0.082152
"6-30",0.063482
"6-30",0.052215
"6-30",0.014912
"6-30",0.010325
"6-30",0.04366
"6-30",0.06191
"6-30",0.084097
"6-30",0.083059
"6-30",0.030946
"6-30",0.014942
"6-30",-0.021167
"6-30",-0.04581
"6-30",-0.048409
"6-30",-0.0418
"6-30",-0.034008
"6-30",-0.032909
"6-30",-0.054628
"6-30",-0.049057
"6-30",-0.055463
"6-30",-0.009779
"6-30",-0.045605
"6-30",-0.041781
"6-30",-0.022854
"6-30",-0.011292
"6-30",0.06562
"6-30",0.072343
"6-30",0.0307
"6-30",0.038636
"6-30",-0.012348
"6-30",-0.005709
"6-30",0.009953
"6-30",0.022391
"6-30",0.02687
"6-30",0.012456
"6-30",0.031534
"6-30",0.03881
"6-30",0.001405
"6-30",0.00757
"6-30",0.016917
"6-30",0.017331
"6-30",0.022175
"6-30",0.021023
"6-30",0.035472
"6-30",-0.022638
"6-30",-0.034308
"6-30",-0.003752
"6-30",-0.011916
"6-30",-0.016406
"6-30",-0.01472
"6-30",-0.008801
"6-30",-0.008236
"6-30",0.016454
"6-30",0.023094
"6-30",0.031444
"6-30",-0.013057
"6-30",-0.02792
"6-30",-0.055348
"6-30",-0.041523
"6-30",-0.004406
"6-30",0.037783
"6-30",0.080603
"6-30",0.040281
"6-30",-0.003482
"6-30",-0.033911
"6-30",-0.063014
"6-30",-0.08139
"6-30",-0.034668
"6-30",-0.006111
"6-30",0.013909
"6-30",-0.022211
"6-30",-0.074066
"6-30",-0.076353
"6-30",-0.043114
"6-30",-0.026966
"6-30",-0.018904
"6-30",0.012318
"6-30",0.005781
"6-30",-0.004965
"6-30",0.002641
"6-30",-0.024901
"6-30",-0.019714
"6-30",-0.013105
"6-30",-0.024745
"6-30",-0.025813
"6-30",-0.027218
"6-30",-0.022656
"6-30",-0.02289
"6-30",-0.02657
"6-30",-0.007816
"6-30",-0.03878
"6-30",-0.060883
"6-30",-0.066466
"6-30",-0.080741
"6-30",-0.070062
"6-30",-0.066214
"6-30",-0.048235
"6-30",-0.053049
"6-30",-0.133695
"6-30",-0.075189
"6-30",-0.054466
"6-30",-0.051302
"6-30",-0.055469
"6-30",-0.035592
"6-30",-0.042526
"6-30",-0.059971
"6-30",-0.031966
"6-30",-0.001729
"6-30",-0.025891
"6-30",-0.007114
"6-30",0.006765
"6-30",-0.01565
"6-30",-0.025057
"6-30",-0.024343
"6-30",0.007018
"6-30",-0.026228
"6-30",-0.048805
"6-30",-0.017577
"6-30",-0.022656
"6-30",-0.057071
"6-30",-0.093792
"6-30",-0.061556
"6-30",-0.071773
"6-30",-0.056051
"6-30",-0.118327
"6-30",-0.085292
"6-30",-0.075549
"6-30",-0.051741
"6-30",-0.063675
"6-30",-0.102437
"6-30",-0.100251
"6-30",-0.076984
"6-30",-0.022079
"6-30",-0.008578
"6-30",-0.041956
"6-30",-0.030784
"6-30",-0.037291
"6-30",-0.031294
"6-30",-0.028803
"6-30",-0.021869
"6-30",-0.014095
"6-30",-0.02289
"6-30",-0.031168
"6-30",0.003344
"6-30",-0.00356
"6-30",-0.007246
"6-30",-0.014528
"6-30",-0.026684
"6-30",-0.02277
"6-30",-0.023784
"6-30",0.002941
"6-30",-0.027896
"6-30",-0.053217
"6-30",0.006441
"6-30",0.001381
"6-30",-0.005739
"6-30",-0.024943
"6-30",-0.010373
"6-30",-0.020164
"6-30",-0.033839
"6-30",-0.016977
"6-30",-0.01523
"6-30",-0.016953
"6-30",0.014888
"6-30",0.012216
"6-30",-0.010025
"6-30",-0.036613
"6-30",-0.008464
"6-30",-0.006351
"6-30",-0.02349
"6-30",-0.008296
"6-30",0.0243
"6-30",0.027128
"6-30",-0.000642
"6-30",-0.017817
"6-30",-0.019876
"6-30",-0.023142
"6-30",-0.061544
"6-30",-0.109376
"6-30",-0.052659
"6-30",-0.009479
"6-30",0.024871
"6-30",0.013501
"6-30",-0.000684
"6-30",-0.017151
"6-30",-0.015314
"6-30",-0.034854
"6-30",-0.037423
"6-30",-0.029361
"6-30",0.011226
"6-30",0.014521
"6-30",0.017385
"6-30",0.00048
"6-30",-0.006021
"6-30",-0.002089
"6-30",-0.044903
"6-30",-0.030106
"6-30",-0.04755
"6-30",-0.05129
"6-30",-0.031192
"6-30",-0.023526
"6-30",-0.035466
"6-30",-0.036061
"6-30",-0.058836
"6-30",-0.090671
"6-30",-0.117384
"6-30",-0.073868
"6-30",0.016268
"6-30",0.010301
"6-30",0.023196
"6-30",-0.015116
"6-30",-0.043751
"6-30",-0.044207
"6-30",-0.016797
"6-30",0.04351
"6-30",0.072871
"6-30",0.084793
"6-30",0.103937
"6-30",0.072313
"6-30",0.008188
"6-30",-0.032303
"6-30",-0.008536
"6-30",0.005751
"6-30",0.021707
"6-30",0.08262
"6-30",0.096247
"6-30",0.049369
"6-30",-0.037267
"6-30",-0.067925
"6-30",-0.090214
"6-30",-0.067637
"6-30",-0.08959
"6-30",-0.03196
"6-30",0.04237
"6-30",0.043846
"6-30",0.021905
"6-30",-0.007972
"6-30",-0.056033
"6-30",-0.003272
"6-30",0.047922
"6-30",0.045335
"6-30",0.062612
"6-30",0.048355
"6-30",0.084925
"6-30",0.075873
"6-30",0.058392
"6-30",0.046032
"6-30",0.023064
"6-30",0.028256
"6-30",0.025903
"6-30",0.050912
"6-30",0.072217
"6-30",0.084325
"6-30",0.074438
"6-30",0.048847
"6-30",0.042934
"6-30",0.073904
"6-30",0.065848
"6-30",0.079931
"6-30",0.07879
"6-30",0.088149
"6-30",0.062948
"6-30",0.039518
"6-30",0.016857
"6-30",0.04713
"6-30",0.077374
"6-30",0.106909
"6-30",0.115181
"6-30",0.106465
"6-30",0.06586
"6-30",0.046632
"6-30",0.056231
"6-30",0.051038
"6-30",0.034097
"6-30",0.073207
"6-30",0.114989
"6-30",0.105012
"6-30",0.11769
"6-30",0.102665
"6-30",0.088978
"6-30",0.033359
"6-30",-0.009845
"6-30",0.005931
"6-30",0.022944
"6-30",0.012474
"6-30",0.022265
"6-30",0.07487
"6-30",0.087303
"6-30",0.064827
"6-30",0.050774
"6-30",-0.003092
"6-30",0.013543
"6-30",0.045737
"6-30",0.036991
"6-30",0.073886
"6-30",0.05772
"6-30",0.049807
"6-30",0.051518
"6-30",0.036673
"6-30",0.018441
"6-30",0.006873
"6-30",0.037651
"6-30",0.037855
"6-30",0.023922
"6-30",0.020897
"6-30",0.022415
"6-30",0.019756
"6-30",0.036138
"6-30",0.016682
"6-30",0.037507
"6-30",0.015776
"6-30",-0.037267
"6-30",0.00802
"6-30",0.0155
"6-30",0.050162
"6-30",0.026029
"6-30",0.020969
"6-30",0.021467
"6-30",0.007966
"6-30",0.07331
"6-30",0.075543
"6-30",0.077878
"6-30",0.070218
"6-30",0.038468
"6-30",0.017943
"6-30",0.046752
"6-30",0.057581
"6-30",0.083683
"6-30",0.090394
"6-30",0.051158
"6-30",0.021923
"6-30",-0.02379
"6-30",-0.05147
"6-30",-0.062312
"6-30",-0.051813
"6-30",-0.030598
"6-30",-0.02738
"6-30",-0.047154
"6-30",-0.051897
"6-30",-0.05147
"6-30",-0.013687
"6-30",-0.049592
"6-30",-0.041355
"6-30",-0.023964
"6-30",-0.014299
"6-30",0.068399
"6-30",0.071659
"6-30",0.03091
"6-30",0.023784
"6-30",-0.023322
"6-30",-0.013351
"6-30",0.013939
"6-30",0.03178
"6-30",0.044663
"6-30",0.03097
"6-30",0.029547
"6-30",0.027386
"6-30",-0.016779
"6-30",-0.005505
"6-30",0.018327
"6-30",0.032176
"6-30",0.042148
"6-30",0.040197
"6-30",0.052431
"6-30",-0.013453
"6-30",-0.043342
"6-30",-0.015638
"6-30",-0.02283
"6-30",-0.031156
"6-30",-0.023508
"6-30",-0.008506
"6-30",-0.001141
"6-30",0.030345
"6-30",0.037159
"6-30",0.025039
"6-30",-0.020975
"6-30",-0.050288
"6-30",-0.076209
"6-30",-0.052509
"6-30",0.006483
"6-30",0.055438
"6-30",0.101266
"6-30",0.044453
"6-30",-0.001711
"6-30",-0.047839
"6-30",-0.073538
"6-30",-0.080003
"6-30",-0.03423
"6-30",0.004772
"6-30",0.012126
"6-30",-0.012396
"6-30",-0.071863
"6-30",-0.075495
"6-30",-0.042058
"6-30",-0.040095
"6-30",-0.038108
"6-30",-0.007678
"6-30",-0.0146
"6-30",-0.015818
"6-30",0.014317
"6-30",-0.009683
"6-30",-0.00452
"6-30",-0.004484
"6-30",-0.023736
"6-30",-0.022193
"6-30",-0.020363
"6-30",-0.015884
"6-30",-0.015284
"6-30",-0.016533
"6-30",-0.002924
"6-30",-0.038984
"6-30",-0.072355
"6-30",-0.071401
"6-30",-0.083575
"6-30",-0.066928
"6-30",-0.06547
"6-30",-0.04638
"6-30",-0.052791
"6-30",-0.134799
"6-30",-0.089392
"6-30",-0.051741
"6-30",-0.049081
"6-30",-0.052071
"6-30",-0.045359
"6-30",-0.045077
"6-30",-0.056765
"6-30",-0.026846
"6-30",-0.001873
"6-30",-0.021545
"6-30",-0.013315
"6-30",-0.018081
"6-30",-0.028443
"6-30",-0.036955
"6-30",-0.023382
"6-30",0.029541
"6-30",0.002107
"6-30",-0.024871
"6-30",-0.01074
"6-30",-0.032321
"6-30",-0.072967
"6-30",-0.106579
"6-30",-0.06137
"6-30",-0.056639
"6-30",-0.030742
"6-30",-0.098739
"6-30",-0.085976
"6-30",-0.089734
"6-30",-0.054928
"6-30",-0.063603
"6-30",-0.09321
"6-30",-0.087681
"6-30",-0.078184
"6-30",-0.03148
"6-30",-0.022314
"6-30",-0.041445
"6-30",-0.015218
"6-30",-0.016256
"6-30",-0.024841
"6-30",-0.022512
"6-30",-0.035694
"6-30",-0.026798
"6-30",-0.030069
"6-30",-0.023748
"6-30",0.014125
"6-30",0.007648
"6-30",-0.00078
"6-30",-0.019642
"6-30",-0.037621
"6-30",-0.028251
"6-30",-0.029355
"6-30",0.005109
"6-30",-0.026654
"6-30",-0.050948
"6-30",0.013813
"6-30",-0.000853
"6-30",-0.012528
"6-30",-0.021893
"6-30",-0.020242
"6-30",-0.01849
"6-30",-0.025855
"6-30",-0.005853
"6-30",0.005175
"6-30",-0.002143
"6-30",0.009617
"6-30",0.007312
"6-30",-0.028623
"6-30",-0.041902
"6-30",-0.017001
"6-30",0.01505
"6-30",-0.008056
"6-30",0.015404
"6-30",0.030021
"6-30",0.025297
"6-30",-0.031498
"6-30",-0.043889
"6-30",-0.045503
"6-30",-0.030934
"6-30",-0.053638
"6-30",-0.076809
"6-30",-0.065464
"6-30",-0.004028
"6-30",0.005547
"6-30",-0.017871
"6-30",-0.03486
"6-30",-0.024036
"6-30",-0.002161
"6-30",-0.006225
"6-30",-0.009557
"6-30",-0.009953
"6-30",0.000504
"6-30",-0.002743
"6-30",-0.011178
"6-30",-0.015074
"6-30",-0.016629
"6-30",0.001363
"6-30",-0.032057
"6-30",-0.016262
"6-30",-0.025207
"6-30",-0.048127
"6-30",-0.043072
"6-30",-0.051603
"6-30",-0.060589
"6-30",-0.051266
"6-30",-0.055114
"6-30",-0.063357
"6-30",-0.094116
"6-30",-0.063008
"6-30",0.010085
"6-30",-0.011862
"6-30",-0.002065
"6-30",-0.01978
"6-30",-0.036235
"6-30",-0.027956
"6-30",-0.005145
"6-30",0.037141
"6-30",0.036805
"6-30",0.042532
"6-30",0.063224
"6-30",0.06194
"6-30",0.032993
"6-30",0.01589
"6-30",0.030087
"6-30",0.005781
"6-30",-0.018207
"6-30",0.016508
"6-30",0.046674
"6-30",0.045767
"6-30",-0.001825
"6-30",-0.001219
"6-30",-0.01936
"6-30",-0.041866
"6-30",-0.119203
"6-30",-0.067205
"6-30",-0.005001
"6-30",0.033203
"6-30",0.041667
"6-30",0.022397
"6-30",-0.034854
"6-30",0.006045
"6-30",0.032681
"6-30",0.02361
"6-30",0.033257
"6-30",0.03525
"6-30",0.067733
"6-30",0.070446
"6-30",0.062858
"6-30",0.063849
"6-30",0.04683
"6-30",0.045191
"6-30",0.017967
"6-30",0.028731
"6-30",0.044969
"6-30",0.076365
"6-30",0.076431
"6-30",0.072937
"6-30",0.063086
"6-30",0.072397
"6-30",0.043114
"6-30",0.037741
"6-30",0.044207
"6-30",0.082584
"6-30",0.091577
"6-30",0.064509
"6-30",0.048613
"6-30",0.039782
"6-30",0.067042
"6-30",0.075194
"6-30",0.096127
"6-30",0.113326
"6-30",0.082818
"6-30",0.083863
"6-30",0.091385
"6-30",0.075068
"6-30",0.038137
"6-30",0.066142
"6-30",0.100209
"6-30",0.078466
"6-30",0.104021
"6-30",0.100936
"6-30",0.101788
"6-30",0.050954
"6-30",0.014449
"6-30",0.009581
"6-30",0.025033
"6-30",-0.007246
"6-30",-0.001597
"6-30",0.042592
"6-30",0.06676
"6-30",0.065283
"6-30",0.060349
"6-30",0.021563
"6-30",0.02367
"6-30",0.042592
"6-30",0.033227
"6-30",0.057527
"6-30",0.052863
"6-30",0.051981
"6-30",0.058566
"6-30",0.044303
"6-30",0.025741
"6-30",0.008242
"6-30",0.039266
"6-30",0.04599
"6-30",0.019888
"6-30",0.021899
"6-30",0.016412
"6-30",0.013453
"6-30",0.023412
"6-30",0.014972
"6-30",0.03956
"6-30",0.015908
"6-30",-0.030027
"6-30",-0.007462
"6-30",-0.007708
"6-30",0.036247
"6-30",0.020392
"6-30",0.02792
"6-30",0.036331
"6-30",0.011214
"6-30",0.067583
"6-30",0.063122
"6-30",0.07505
"6-30",0.08582
"6-30",0.060559
"6-30",0.046092
"6-30",0.059478
"6-30",0.048409
"6-30",0.06598
"6-30",0.068135
"6-30",0.04698
"6-30",0.039584
"6-30",0.001032
"6-30",-0.026852
"6-30",-0.045353
"6-30",-0.050726
"6-30",-0.036133
"6-30",-0.031534
"6-30",-0.046032
"6-30",-0.056321
"6-30",-0.043949
"6-30",-0.00727
"6-30",-0.0351
